title,link,domain,published_date,topic
How jealousy can cement friendships during Covid pandemic,https://www.indiatvnews.com/lifestyle/relationships-how-jealousy-can-cement-friendships-during-covid-pandemic-642275,indiatvnews.com,2020-08-15 09:50:06,HEALTH
ZTE A20 5G full specs and design revealed by TENAA news,https://www.gsmarena.com/zte_a20_5g_full_specs_design_images_tenaa-news-44739.php,gsmarena.com,2020-08-14 07:31:01,TECHNOLOGY
Bachelorette's Angie Kent in hospital for endometriosis surgery,https://au.lifestyle.yahoo.com/bachelorette-angie-kent-hospital-endometriosis-surgery-231509527.html,au.lifestyle.yahoo.com,2020-08-06 23:15:00,ENTERTAINMENT
Preston lockdown area map: New rules and council boundary,https://www.thesun.ie/news/5754602/preston-coronavirus-lockdown-uk-map/,thesun.ie,2020-08-08 09:22:30,HEALTH
"Peacock Announces Powerhouse Series, All-Star Castings And New Topical Late-Night Block",https://www.prnewswire.com/news-releases/peacock-announces-powerhouse-series-all-star-castings-and-new-topical-late-night-block-301109233.html,prnewswire.com,2020-08-10 16:50:00,ENTERTAINMENT
"'It's good to be home,' says Markle as she finds her voice in US - The Jakarta Post",https://www.thejakartapost.com/life/2020/08/15/its-good-to-be-home-says-markle-as-she-finds-her-voice-in-us.html,thejakartapost.com,2020-08-15 04:09:00,ENTERTAINMENT
Dad's Army grows as Richmond introduce dirty fine for 'disappointing' acts,https://7news.com.au/sport/afl/hardwick-urges-afl-tigers-to-clean-up-act-c-1242916,7news.com.au,2020-08-16 04:08:02,SPORTS
Largest number of study applications for 8 years in Latvia,https://eng.lsm.lv/article/society/education/largest-number-of-study-applications-for-8-years-in-latvia.a369361/,eng.lsm.lv,2020-08-04 12:45:08,NATION
Euro Paper Talk: Man Utd eye €25m Porto man as upgrade on club regular,https://www.teamtalk.com/news/euro-transfer-gossip-man-utd-e25m-alex-telles-deal-arsenal-coutinho-willian,teamtalk.com,2020-08-05 11:20:39,SPORTS
Loose Women’s Nadia Sawalha thanks fans for support after she’s slammed by Coleen Nolan manager,https://www.thescottishsun.co.uk/tvandshowbiz/celebrity/5932491/loose-women-nadia-sawalha-thanks-fans-coleen-nolan-manager/,thescottishsun.co.uk,2020-08-15 07:46:28,ENTERTAINMENT
Covid 19 coronavirus: Police roadblocks causing gridlock on State Highway 1 heading over the Bombay Hills to Auckland,https://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=12357089,nzherald.co.nz,2020-08-16 23:50:27,NATION
Rain likely in most parts,https://pakobserver.net/rain-likely-in-most-parts/,pakobserver.net,2020-08-08 17:56:00,NATION
‘Work It’ Review: A Cast of Young Up-and-Comelies Takes on the Dance-Off Genre,https://variety.com/2020/film/reviews/work-it-review-netflix-1234728289/,variety.com,2020-08-07 01:36:00,ENTERTAINMENT
Senior Mali officials obstructing peace efforts: UN experts,https://www.modernghana.com/news/1022934/senior-mali-officials-obstructing-peace-efforts.html,modernghana.com,2020-08-14 11:13:36,WORLD
Ranbir Kapoors detailed confession about cheating on Deepika Padukone: throwback,https://www.thenews.com.pk/latest/700928-ranbir-kapoors-detailed-confession-about-cheating-on-deepika-padukone-throwback,thenews.com.pk,2020-08-15 03:00:00,ENTERTAINMENT
Intel could kill off traditional USB ports with USB 4 laptops,https://www.techradar.com/news/intel-could-kill-off-traditional-usb-ports-with-usb-4-laptops,techradar.com,2020-08-12 10:26:00,TECHNOLOGY
17-year-old charged in Alberta shooting - Edmonton | Globalnews.ca,https://globalnews.ca/news/7252982/17-year-old-charged-in-alberta-shooting/,globalnews.ca,2020-08-05 21:21:26,NATION
Dentists advised to delay routine procedures due to COVID-19 concerns,https://extra.ie/2020/08/12/news/irish-news/dentists-covid-19-who-advice,extra.ie,2020-08-12 14:30:26,HEALTH
Surfer mum Courtney Adamo breaks her silence,https://www.cqnews.com.au/news/surfer-mum-courtney-adamo-breaks-her-silence/4079300/,cqnews.com.au,2020-08-15 23:35:00,TECHNOLOGY
Trending: Some questions (and answers) about the Microsoft-TikTok deal,https://www.businessinsider.com/microsoft-tiktok-antitrust-earnings-facebook-google-amazon-2020-8,businessinsider.com,2020-08-05 10:36:59,TECHNOLOGY
Evenepoel 'gives everything for Fabio' after Tour of Poland stage win,https://www.bangkokpost.com/world/1965143/evenepoel-gives-everything-for-fabio-after-tour-of-poland-stage-win,bangkokpost.com,2020-08-09 00:45:00,SPORTS
Tooro Eulogises Kayihura's Mother,https://www.newvision.co.ug/news/1524327/tooro-eulogises-kayihura-mother,newvision.co.ug,2020-08-09 07:16:55,NATION
Coronavirus: Southland and Otago Covid-19 testing hits record-high,https://www.stuff.co.nz/southland-times/southland-top-stories/122441351/coronavirus-southland-and-otago-covid19-testing-hits-recordhigh,stuff.co.nz,2020-08-13 06:11:00,HEALTH
Free PS4 UEFA Champions League Dynamic Theme Out Now,https://www.psu.com/news/free-ps4-uefa-champions-league-dynamic-theme-out-now/,psu.com,2020-08-13 15:32:00,SPORTS
Why Shooting John Wick 4 And 5 Back To Back Is The Best Idea,https://www.cinemablend.com/news/2552247/why-shooting-john-wick-4-and-5-back-to-back-is-the-best-idea,cinemablend.com,2020-08-11 19:54:00,ENTERTAINMENT
"SAPS, Ekurhuleni metro cops raid expired food repackaging facility, 13 arrested",https://www.iol.co.za/news/saps-ekurhuleni-metro-cops-raid-expired-food-repackaging-facility-13-arrested-628b66a0-c2c7-486c-a711-d0d463df4546,iol.co.za,2020-08-09 01:19:37,NATION
Liverpool handed Takumi Minamino boost ahead of new Premier League season,https://www.liverpoolecho.co.uk/sport/football/football-news/takumi-minamino-liverpool-world-cup-18755265,liverpoolecho.co.uk,2020-08-12 09:21:00,SPORTS
A new anti-obesity coronavirus campaign is a nightmare for eating disorder sufferers,https://cnnphilippines.com/lifestyle/2020/8/13/uk-coronavirus-eating-disorders.html,cnnphilippines.com,2020-08-13 13:02:04,HEALTH
Concerns for welfare of missing Auckland woman not seen for two weeks,https://www.tvnz.co.nz/one-news/new-zealand/concerns-welfare-missing-auckland-woman-not-seen-two-weeks,tvnz.co.nz,2020-08-10 04:44:28,NATION
Prince Harry advocates for friend check-ins as the coronavirus continues,https://www.foxnews.com/entertainment/prince-harry-friend-check-ins-coronavirus-continues,foxnews.com,2020-08-16 17:52:21,ENTERTAINMENT
'We're Just Preaching but They've Done it': Sena's Praise for Russia Has an 'Atmanirbhar' Dig at Centre,https://www.news18.com/news/india/russia-has-shown-it-is-aatma-nirbhar-by-making-1st-coronavirus-vaccine-says-sanjay-raut-2792453.html,news18.com,2020-08-16 10:05:00,NATION
MMA fighter challenges politician to fight over COVID-19 lockdown,https://www.bloodyelbow.com/2020/8/17/21372627/former-ufc-fighter-politician-fight-coronavirus-lockdown-measures-mma-news,bloodyelbow.com,2020-08-17 23:00:00,WORLD
More Evidence Of Dangerous After-Effects In COVID-19 Survivors,https://www.2oceansvibe.com/2020/08/04/more-evidence-of-dangerous-after-effects-in-covid-19-survivors/,2oceansvibe.com,2020-08-04 10:01:54,HEALTH
"Standing by protesters, EU to hold emergency Belarus talks",https://www.aljazeera.com/news/2020/08/standing-protesters-eu-hold-emergency-belarus-talks-200817182020924.html,aljazeera.com,2020-08-17 20:26:00,WORLD
"US coronavirus death toll hits 170,000 ahead of fall flu season",https://timesofindia.indiatimes.com/world/us/us-coronavirus-death-toll-hits-170000-ahead-of-fall-flu-season/articleshow/77582996.cms,timesofindia.indiatimes.com,2020-08-17 03:00:00,HEALTH
"Steelmaker Voestalpine orders higher, no restart of idled blast furnace yet: CEO",https://www.spglobal.com/platts/en/market-insights/latest-news/natural-gas/080520-steelmaker-voestalpine-orders-higher-no-restart-of-idled-blast-furnace-yet-ceo,spglobal.com,2020-08-05 11:32:00,BUSINESS
Viva Wallet looking to raise €500m to support digital banking business,https://www.verdict.co.uk/retail-banker-international/news/viva-wallet-looking-to-raise-e500m-to-support-digital-banking-business/,verdict.co.uk,2020-08-17 12:25:00,BUSINESS
GCSE results algorithm scrapped in Northern Ireland with pupils set to get teachers' predictions as grades,https://news.sky.com/story/gcse-results-algorithm-scrapped-in-northern-ireland-with-pupils-set-to-get-teachers-predictions-as-grades-12050857,news.sky.com,2020-08-17 07:29:31,NATION
It's not for me: speed of COVID-19 vaccine race raises safety concerns,https://in.reuters.com/article/health-coronavirus-vaccine-safety/its-not-for-me-speed-of-covid-19-vaccine-race-raises-safety-concerns-idINKCN252280,in.reuters.com,2020-08-06 15:08:00,HEALTH
Jeffery Epstein survivor: Prince Andrew should be accountable,https://www.dailymail.co.uk/femail/article-8595675/Jeffery-Epstein-survivor-says-Duke-York-stripped-royal-duties-NOT-enough.html,dailymail.co.uk,2020-08-05 18:57:09,ENTERTAINMENT
Swiss family arrested for $1M counterfeit iPhone repair fraud,https://appleinsider.com/articles/20/08/03/swiss-family-arrested-for-1m-counterfeit-iphone-repair-fraud,appleinsider.com,2020-08-03 15:16:56,TECHNOLOGY
Nate McMillan needs to grow into extension he earned with Pacers,https://www.indycornrows.com/2020/8/12/21364785/nate-mcmillan-needs-to-grow-into-the-extension-he-earned-with-the-pacers,indycornrows.com,2020-08-12 17:18:40,SPORTS
How Chelsea could line up against Bayern Munich in Champions League tie,https://www.sportsmole.co.uk/football/chelsea/champions-league/predicted-lineups/how-chelsea-could-line-up-against-bayern_409322.html,sportsmole.co.uk,2020-08-06 14:44:21,SPORTS
"Looking Beyond The Coronavirus Numbers As Plans Are Put In Place For Returning To School, Restaurants Face Restrictions",https://pittsburgh.cbslocal.com/2020/08/10/coronavirus-allegheny-county-rich-fitzgerald-schools-restaurants/,pittsburgh.cbslocal.com,2020-08-10 10:03:00,HEALTH
Scientists Publish Very first Review of Mysterious Fast Radio Burst-Like Function in Milky Way,https://www.haveeru.com.mv/scientists-publish-very-first-review-of-mysterious-fast-radio-burst-like-function-in-milky-way/,haveeru.com.mv,2020-08-03 12:20:52,SCIENCE
The Avengers versus the Phoenix Force this December,https://www.gamesradar.com/au/the-avengers-versus-the-phoenix-force-this-december/,gamesradar.com,2020-08-12 19:45:00,ENTERTAINMENT
3 Reasons You'll Be Happy You Claimed Social Security at 62,https://www.fool.com/retirement/2020/08/17/3-reasons-youll-be-happy-you-claimed-social-securi/,fool.com,2020-08-17 15:58:00,BUSINESS
8 arrested over deadly stabbing in Rishon Lezion,https://www.timesofisrael.com/8-arrested-over-deadly-stabbing-in-rishon-lezion/,timesofisrael.com,2020-08-08 15:40:15,NATION
"Edo Campaign Won’t Stall Governance in Rivers, Says Wike",https://www.thisdaylive.com/index.php/2020/08/09/edo-campaign-wont-stall-governance-in-rivers-says-wike/,thisdaylive.com,2020-08-09 08:49:08,NATION
England set Ireland a target of 329 in third ODI,https://www.rte.ie/sport/cricket/2020/0804/1157279-ireland-set-a-target-of-329-in-third-odi/,rte.ie,2020-08-04 13:34:33,SPORTS
Italy brings back 'wine windows' for first time in centuries,https://www.independent.ie/world-news/coronavirus/italy-brings-back-wine-windows-for-first-time-in-centuries-39451386.html,independent.ie,2020-08-15 01:30:00,WORLD
"Sanjay Dutt, Alia Bhatt starrer 'Sadak 2' trailer gets brutally trolled, garners more dislikes than likes on",https://www.dnaindia.com/bollywood/report-sanjay-dutt-alia-bhatt-starrer-sadak-2-trailer-gets-brutally-trolled-garners-more-dislikes-than-likes-on-youtube-2837351,dnaindia.com,2020-08-12 12:22:00,ENTERTAINMENT
Likely long-term symptoms for hospitalised Covid-19 patients identified,https://www.business-standard.com/article/current-affairs/likely-long-term-symptoms-for-hospitalised-covid-19-patients-identified-120080701007_1.html,business-standard.com,2020-08-07 10:28:00,HEALTH
"iPhone users rejoice, but Android and Gmail users just got some seriously bad news",https://www.express.co.uk/life-style/science-technology/1320104/iPhone-Users-Rejoice-Bad-News-Hackers-Android-Gmail-Attack-Malware,express.co.uk,2020-08-09 08:34:00,TECHNOLOGY
EXCLUSIVE: Shane Crawford urges Essendon Bombers to sign 'left-field' forward option,https://wwos.nine.com.au/afl/essendon-bombers-target-tom-hawkins-says-shane-crawford/c9de0a7f-239c-4d6c-ac49-110b20b8b015,wwos.nine.com.au,2020-08-16 20:25:26,SPORTS
Sista Afia ready to date again; makes serious confession,https://yen.com.gh/166591-sista-afia-ready-date-confession.html,yen.com.gh,2020-08-12 23:49:00,ENTERTAINMENT
"CID, National Cyber Security Centre Grab Operator Of Empress Leak Porn Website",https://www.modernghana.com/news/1022136/cid-national-cyber-security-centre-grab-operator.html,modernghana.com,2020-08-11 00:48:55,WORLD
"COVID-19 vaccine: ‘Good luck in developing yours’ – Russia replies US, others",https://dailypost.ng/2020/08/12/covid-19-vaccine-good-luck-in-developing-yours-russia-replies-us-others/,dailypost.ng,2020-08-12 09:58:27,WORLD
Great white shark soars 15ft into the air in highest recorded sea breach,https://www.mirror.co.uk/news/world-news/great-white-shark-soars-15ft-22506290,mirror.co.uk,2020-08-11 21:44:00,ENTERTAINMENT
"Dates, times and venues set for knockout stages of Limerick club hurling championships",https://www.limerickleader.ie/news/sport/565315/dates-times-and-venues-set-for-knockout-stages-of-limerick-club-hurling-championships.html,limerickleader.ie,2020-08-11 10:46:51,SPORTS
What happens when you block someone on WhatsApp? Here's what you need to know,https://www.businessinsider.com/what-happens-when-you-block-someone-on-whatsapp,businessinsider.com,2020-08-10 17:55:00,TECHNOLOGY
Best Hotels In Greece: 2020 Tripadvisor Travelers' Choice Awards,https://greekcitytimes.com/2020/08/10/best-hotels-in-greece-2020-tripadvisor-travelers-choice-awards/,greekcitytimes.com,2020-08-10 04:24:03,BUSINESS
"Pope calls for dialogue between Egypt, Ethiopia and Sudan over Nile dam",https://www.middleeastmonitor.com/20200816-pope-calls-for-dialogue-between-egypt-ethiopia-and-sudan-over-nile-dam/,middleeastmonitor.com,2020-08-16 11:11:00,WORLD
Protesters gather outside Ferguson Police Department on anniversary of Michael Brown's death,https://www.cnn.com/2020/08/10/us/ferguson-protests-michael-brown/index.html,cnn.com,2020-08-10 15:13:00,NATION
Chrome web apps get an extra year of support on Chromebooks,https://www.aboutchromebooks.com/news/chrome-web-apps-support-on-chromebooks-extended/,aboutchromebooks.com,2020-08-11 01:08:00,TECHNOLOGY
Manchester United can prove three transfer decisions right next week,https://www.manchestereveningnews.co.uk/sport/football/transfer-news/man-utd-europa-league-latest-18767967,manchestereveningnews.co.uk,2020-08-14 11:00:00,SPORTS
Employment court suspends Gitonga Mugambi's reappointment as Irrigation Authority CEO,https://www.capitalfm.co.ke/news/2020/08/employment-court-suspends-gitonga-mugambis-reappointment-as-irrigation-authority-ceo/,capitalfm.co.ke,2020-08-12 13:19:48,NATION
Beirut explosion: World leaders go hold aid summit,https://www.bbc.com/pidgin/world-53712365,bbc.com,2020-08-09 07:07:21,WORLD
Twitter brings the reply-limiting feature for everyone in its latest version,https://www.digitalinformationworld.com/2020/08/twitter-brings-the-reply-limiting-feature-for-everyone-in-its-latest-version.html,digitalinformationworld.com,2020-08-13 15:30:00,TECHNOLOGY
Apollo-Backed Rackspace to Raise $704 Million in IPO,https://au.finance.yahoo.com/news/apollo-backed-rackspace-raise-704-231744537.html,au.finance.yahoo.com,2020-08-04 23:17:00,BUSINESS
Coronavirus: These are the states to which Israelis can travel,https://www.jpost.com/breaking-news/greek-foreign-minister-touches-down-welcomed-by-ashkenazi-638447,jpost.com,2020-08-13 14:25:00,NATION
Scientists discover new vulnerability in coronavirus,https://www.deccanherald.com/science-and-environment/scientists-discover-new-vulnerability-in-coronavirus-872364.html,deccanherald.com,2020-08-12 07:29:54,HEALTH
Gandhi's glasses left in Bristol auctioneer's letterbox,https://www.bbc.com/news/uk-england-bristol-53706809,bbc.com,2020-08-08 23:36:32,WORLD
Discovery of mysterious 'boomerang earthquake' shakes scientists,https://nypost.com/2020/08/11/discovery-of-boomerang-earthquake-shakes-scientists/,nypost.com,2020-08-11 17:38:00,SCIENCE
"Galaxy M51 receives FCC certification, reveals 25W fast charging",https://www.sammobile.com/news/galaxy-m51-fcc-certification-25w-fast-charging/,sammobile.com,2020-08-04 04:49:07,TECHNOLOGY
"2021 Bentley Bentayga Speed Teased, Debuts Next Week",https://www.carscoops.com/2020/08/2021-bentley-bentayga-speed-teased-debuts-next-week/,carscoops.com,2020-08-07 21:03:00,BUSINESS
